SUBID	BLOCK	TRIAL	REP	RUNID	RT	RESP	ACC	RSIJIT	EV_START	EV_BLOCK	EV_TRIAL	EV_RETRIEVAL	EV_PROBE	EV_RESP	EV_BLEND
302	6	6	1	2	410.9164	32	1	1000	1845.3534	164.4907	15.2676	16.2842	17.3006	18.3008	0
302	6	7	1	2	368.6911	35	1	4000	1845.3534	164.4907	18.3173	22.3335	23.3500	24.3502	0
302	6	8	1	2	488.0275	32	1	4000	1845.3534	164.4907	24.3666	28.3828	29.3994	30.3995	0
302	6	9	1	2	390.6677	35	1	4000	1845.3534	164.4907	30.4159	34.4320	35.4486	36.4488	0
302	6	10	1	2	437.6764	32	1	4000	1845.3534	164.4907	36.4652	40.4814	41.4979	42.4980	0
302	6	11	1	2	483.9640	32	1	4000	1845.3534	164.4907	42.5145	46.5306	47.5472	48.5474	0
302	6	12	1	2	402.8690	35	1	4000	1845.3534	164.4907	48.5637	52.5800	53.5965	54.5967	0
302	6	13	1	2	401.5611	35	1	4000	1845.3534	164.4907	54.6132	58.6293	59.6458	60.6460	0
302	6	14	1	2	440.2771	35	1	4000	1845.3534	164.4907	60.6624	64.6786	65.6951	66.6953	0
302	6	15	1	2	471.1260	35	1	4000	1845.3534	164.4907	66.7116	70.7279	71.7444	72.7446	0
302	6	16	1	2	381.6166	35	1	4000	1845.3534	164.4907	72.7610	76.7772	77.7937	78.7939	0
302	6	17	1	2	396.5241	35	1	4000	1845.3534	164.4907	78.8103	82.8265	83.8431	84.8433	0
302	6	18	1	2	579.0909	32	1	4000	1845.3534	164.4907	84.8596	88.8758	89.8923	90.8925	0
302	6	19	1	2	593.3876	32	1	4000	1845.3534	164.4907	90.9089	94.9251	95.9416	96.9418	0
302	6	20	1	2	416.5681	35	1	4000	1845.3534	164.4907	96.9582	100.9745	101.9909	102.9911	0
302	6	21	1	2	430.9700	32	1	4000	1845.3534	164.4907	103.0074	107.0237	108.0403	109.0405	0
302	6	22	1	2	453.7380	35	1	4000	1845.3534	164.4907	109.0568	113.0730	114.0896	115.0898	0
302	6	23	1	2	404.7298	35	1	4000	1845.3534	164.4907	115.1061	119.1223	120.1388	121.1390	0
302	6	24	1	2	371.4098	35	1	4000	1845.3534	164.4907	121.1554	125.1716	126.1881	127.1884	0
302	6	25	1	2	385.7366	32	1	4000	1845.3534	164.4907	127.2047	131.2208	132.2375	133.2377	0
302	6	26	1	2	408.1073	35	1	4000	1845.3534	164.4907	133.2540	137.2702	138.2867	139.2869	0
302	6	27	1	2	407.4305	35	1	4000	1845.3534	164.4907	139.3033	143.3195	144.3361	145.3362	0
302	6	28	1	2	430.4587	32	1	4000	1845.3534	164.4907	145.3526	149.3688	150.3853	151.3855	0
302	6	29	1	2	404.8231	35	1	4000	1845.3534	164.4907	151.4019	155.4181	156.4346	157.4348	0
302	6	30	1	2	378.7172	35	1	4000	1845.3534	164.4907	157.4512	161.4674	162.4839	163.4841	0
302	7	1	1	3	371.8204	35	1	1000	2474.9137	 0.0019	 0.0108	 1.0273	 2.0437	 3.0443	0
302	7	2	1	3	409.9443	32	1	1000	2474.9137	 0.0019	 3.0604	 4.0770	 5.0935	 6.0940	0
